number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,state
352,0.7340627973358707,2025-11-21 05:16:54.291007,2025-11-21 06:08:40.707654,0 days 00:51:46.416647,1.051777375232171,0.15285086055428876,-1.3663015466568564,0.30816995875841124,0.2393421294443878,0.0931184849031689,0.6439609572450549,0.06318085531145673,0.6256460725414733,0.3598535132571242,0.4857677863915366,0.06412173034708427,0.46843404200009087,0.05204779448976025,COMPLETE
353,0.7050428163653664,2025-11-21 06:08:40.929358,2025-11-21 07:00:31.324610,0 days 00:51:50.395252,0.9931471635027057,1.2611631091283864,-0.9550589429588027,0.4792094058471563,0.5196119262022101,0.3556790725229308,1.1882801773367995,0.04672913820935781,0.5391733038474491,0.9586854346346347,0.5223376067212812,0.1500485416551883,0.5832697117459064,0.07765443402662386,COMPLETE
354,0.7435775451950524,2025-11-21 07:00:31.542770,2025-11-21 07:52:19.433089,0 days 00:51:47.890319,0.6483317394218989,0.9450563927921272,-1.5162623070911236,-0.0015922667395939782,0.3676815527747297,0.00304988256546615,0.951441667298538,0.08042352988490335,0.5703576105122186,0.9303710010901138,0.42324842662230583,0.11745570402647484,0.503759681174832,0.17083386904950768,COMPLETE
355,0.4362511893434824,2025-11-21 07:52:19.629633,2025-11-21 08:44:05.662781,0 days 00:51:46.033148,0.608630381385545,0.9491187387641329,-1.4745867821612297,1.2085670538228652,0.3294619255203913,0.009113464931598009,0.9743694742225383,0.26818988014530154,0.6547098719406633,0.8775984433096949,0.4056879786278127,0.08587790528156236,0.4917684626772945,0.16943158344443565,COMPLETE
356,0.7002854424357755,2025-11-21 08:44:05.917514,2025-11-21 09:35:56.482612,0 days 00:51:50.565098,0.6535297032751614,0.7809286613514435,-1.553918002044884,-0.2629009995821463,0.2086339317278188,-0.14136021401198443,1.0964296341522752,0.08905397112863628,0.5743901690979593,0.9067583225672045,0.4258095745075567,0.12753472587287407,0.4997233286326394,0.15695782804380407,COMPLETE
357,0.6137012369172217,2025-11-21 09:35:56.707592,2025-11-21 10:27:56.279042,0 days 00:51:59.571450,0.7097312538989924,1.136266167767709,-1.6764070834137212,-0.008252319827062576,0.3941255375167091,-0.07206183551283701,1.2658146232586833,0.14633261557942684,0.5530023129744016,0.9268308620130873,0.3905283086167875,0.11034447378391611,0.7269827916547316,0.10665683506202811,COMPLETE
358,0.4138915318744053,2025-11-21 10:27:56.554787,2025-11-21 11:19:43.343510,0 days 00:51:46.788723,0.7632652768702158,1.0429616577623841,-1.499480167712052,-0.11978897089328283,0.2682703082335829,0.026835865133643833,1.046776928324473,0.1142095638034124,0.6110637646477731,0.9731062895163886,0.4550568166061525,0.1155345101533446,0.4830249046660774,0.14237071350817662,COMPLETE
359,0.7269267364414843,2025-11-21 11:19:43.582580,2025-11-21 12:11:43.662672,0 days 00:52:00.080092,0.6313246457580037,0.9659977038276778,-1.4154621111782786,0.02943272166498731,0.3523941656329967,0.3082933301511237,0.9387118328586165,0.08155325362355735,0.5837141616352499,0.8985997194242944,0.4345752347528424,0.1405500990594734,0.5130485568578894,0.18484075724849822,COMPLETE
360,0.7297811607992388,2025-11-21 12:11:43.933772,2025-11-21 13:03:33.450776,0 days 00:51:49.517004,0.8436449951022954,0.7003202082636855,-1.5875710072952982,-0.19190095277018215,0.18553167336847634,0.2414802753252998,0.8700971603079926,0.07301110895932302,0.5614966642986757,0.9310403095652386,0.3832486971074792,0.08082853959424424,0.45816022660520944,0.11247796900649253,COMPLETE
361,0.7136060894386299,2025-11-21 13:03:33.732198,2025-11-21 13:55:19.902163,0 days 00:51:46.169965,0.7939218238529864,1.0176410860962444,-1.5177909262244114,-0.05682776264690942,0.283459821311535,0.0995638644124963,1.0086632919116771,0.0979308295070809,0.5172675268670086,0.916260676567501,0.4136790238662009,0.30496406561723255,0.5546692368314572,0.02410911736443565,COMPLETE
362,0.7326355851569933,2025-11-21 13:55:20.115945,2025-11-21 14:47:07.202101,0 days 00:51:47.086156,0.8900578370682799,0.8518988289659315,-1.6943940100067556,0.03113082992457636,0.08546112640431401,-0.03633800482495145,1.154604809585979,0.0618046940265236,0.5387835040605594,0.8781537052386181,0.4688786875495998,0.045127735138413394,0.6326809809890547,0.15803021466684816,COMPLETE
363,0.7402473834443387,2025-11-21 14:47:07.411760,2025-11-21 15:38:57.864184,0 days 00:51:50.452424,0.5905197180755556,0.42643246293513276,-1.4269372383941814,0.10259954856750911,0.41014765376349127,0.17663743951388194,0.9344808824965319,0.08235283622421893,0.5815012491293803,0.949171223208381,0.44495246286412643,0.1582319613140894,0.6080082006079606,0.12803957459798052,COMPLETE
364,0.7435775451950524,2025-11-21 15:38:58.161845,2025-11-21 16:31:02.941620,0 days 00:52:04.779775,0.7136149980725107,0.35056091365380526,-1.6178053605216374,0.21582129481860293,0.5748893625971707,0.04514441082735173,1.0492864638894739,0.054665523287176346,0.6061440537260767,0.8283694528847065,0.3692456163224504,0.11472432410921718,0.7048377058800938,0.18507467684237242,COMPLETE
365,0.7140818268315889,2025-11-21 16:31:03.200696,2025-11-21 17:23:04.693728,0 days 00:52:01.493032,0.6924729930063872,0.3334337504667166,-1.6110237076439087,0.38227947075971863,0.534733302678847,0.024033147854797987,1.195692884559579,0.11730481875034442,0.6421149299415261,0.8601441885041405,0.34851506557219064,0.5473189807446948,0.70372739899495,0.19424496147796316,COMPLETE
366,0.7202664129400571,2025-11-21 17:23:04.935635,2025-11-21 18:14:59.371433,0 days 00:51:54.435798,0.5699115189420925,0.4552317089920338,-1.7488737010134332,0.24084103659274808,0.16679809599686024,-0.08800409437505652,1.0467176272458574,0.06438123425028426,0.6855153497411981,0.8555412734097294,0.36603248337061123,0.12749565567128748,0.717798432186806,0.1829588689675516,COMPLETE
367,0.7098001902949572,2025-11-21 18:14:59.565686,2025-11-21 19:06:47.200672,0 days 00:51:47.634986,0.7684720641353701,0.37857241354882776,-1.6277394974700634,0.29610000149297727,0.6876914159689789,-0.22471311796085752,1.1189664147409262,0.09770592118738097,0.6127402424747085,0.8281408434623628,0.39132260198427743,0.14511138660283796,0.7520565340809128,0.17270788047633873,COMPLETE
368,0.48001902949571834,2025-11-21 19:06:47.387142,2025-11-21 19:58:41.890296,0 days 00:51:54.503154,0.6647322545177334,0.9117090084612794,-1.5527078200267963,0.18998477527158428,-1.6224717193110778,0.08709148810828088,1.2875844544937813,0.5923321001875596,0.6001980390640212,0.8918656643605971,0.357491516109092,0.1737847738006265,0.6791643712176625,0.19874203395184595,COMPLETE
369,0.7397716460513797,2025-11-21 19:58:42.232915,2025-11-21 20:50:32.145096,0 days 00:51:49.912181,0.8440050912664315,0.29326105754615844,-1.70200859994548,0.20590739889327297,0.819555317771318,-0.007801662476509132,1.0237312586050662,0.055800447562164145,0.11906204379054086,0.8772758531065374,0.4095786019488098,0.10669089949741065,0.6954436246692397,0.04460302630775044,COMPLETE
370,0.7140818268315889,2025-11-21 20:50:32.350664,2025-11-21 21:42:28.453942,0 days 00:51:56.103278,0.7206151261631206,0.5257252082550513,-1.5300552675000896,0.31277432540636974,0.5785467668365136,-0.13871732049492363,1.0930083012704115,0.07739641417073118,0.6290235224992086,0.8344808110134941,0.3692812842376645,0.11974410812103803,0.6548642206108154,0.2076112742431342,COMPLETE
371,0.7440532825880114,2025-11-21 21:42:28.836113,2025-11-21 22:34:29.874614,0 days 00:52:01.038501,0.5513529984017926,0.2678884666704907,-1.6684474791570738,0.10494637314950658,0.2460823634431416,0.10945044596630765,1.1666556263891947,0.038939494412924686,0.4845512502275253,0.582678624215071,0.4229318759317077,0.2781492811537212,0.6810803035889591,0.078304379683695,COMPLETE
372,0.5409134157944815,2025-11-21 22:34:30.161525,2025-11-21 23:26:23.031129,0 days 00:51:52.869604,0.5544615623747392,0.2725554713637141,-1.6353901425823736,0.11488125978286845,0.09552409484967055,0.14363542612421643,1.3783194875969658,0.4389769101337918,0.48308454679729,0.5430144857374678,0.4295492433933911,0.2865320242836429,0.6934733500829002,0.08263088065180214,COMPLETE
373,0.49857278782112274,2025-11-21 23:26:23.273769,2025-11-22 00:18:15.537601,0 days 00:51:52.263832,0.4803628165026303,0.335309065578342,-1.473608998194353,-0.037685281729972035,0.2843458029506842,0.2376467182093896,1.2130163702215246,0.8685177359303412,0.4817595902422874,0.6016042785851913,0.42244153635376536,0.2953336377805768,0.7364239187040907,0.16524875642167527,COMPLETE
374,0.7383444338725024,2025-11-22 00:18:15.848264,2025-11-22 01:10:07.628566,0 days 00:51:51.780302,0.5395278462189721,0.2202054723304689,-1.5835813151962734,0.08659950237613061,0.22963174284190357,0.09497324564475962,1.2596790210823974,0.030446991620559957,0.491681839076729,0.8092576208649771,0.4459624575748216,0.3119167992345861,0.6728242640800073,0.09726604061148243,COMPLETE
375,0.736441484300666,2025-11-22 01:10:07.838775,2025-11-22 02:02:03.611465,0 days 00:51:55.772690,0.6268476799759255,0.40994400325571123,-1.3735551363419247,0.1556676891841598,0.13334838925525994,0.19668750122434034,1.138600767113915,0.04754510234220745,0.46100580554659665,0.7253057048384928,0.4020944563031979,0.09159571457694529,0.6653497065405096,0.12489495030919748,COMPLETE
376,0.7226450999048525,2025-11-22 02:02:03.858342,2025-11-22 02:53:57.649997,0 days 00:51:53.791655,0.9598210635369884,0.24721952504702716,-1.4538601527877981,0.002290127591503738,0.6134461028657678,0.03229876793066995,1.172122462042946,0.032016046941645684,0.5174441686638014,0.5157763967248378,0.46768883452794285,0.6444159378216416,0.6241624953877983,0.15214716974038323,COMPLETE
377,0.7450047573739296,2025-11-22 02:53:57.912215,2025-11-22 03:46:07.854062,0 days 00:52:09.941847,0.49731457096612386,0.35184479503049093,0.08272684627454417,0.2510679629215791,0.21090675573533146,0.11166044948160968,1.0478168528809977,0.05207598065114327,0.49980172130804656,0.6704253657888268,0.42867265669051147,0.15737756099349948,0.7086823729393177,0.1812902983323011,COMPLETE
378,0.7388201712654615,2025-11-22 03:46:08.048206,2025-11-22 04:37:58.919942,0 days 00:51:50.871736,0.66214219407741,0.4625238963303183,0.14652004864257356,0.2582834562349929,0.3098637252667916,-0.042057320301517674,1.0843131348161,0.05425807294468769,0.5009460383114728,0.6948187637392443,0.45009405091585986,0.1435562210454675,0.7193239446701281,0.22871470902773192,COMPLETE
379,0.4900095147478592,2025-11-22 04:37:59.216243,2025-11-22 05:29:47.908962,0 days 00:51:48.692719,-1.8534801109137016,0.38836814199041025,-0.10029736243937304,0.39178564134086435,0.22518392678206653,0.10602976898312728,0.9637317018811726,0.026375505809170148,0.7413257771140442,0.6235527309235451,0.4182658695849436,0.17010513298785085,0.6988980120285031,0.18510239218984498,COMPLETE
380,0.7288296860133207,2025-11-22 05:29:48.170050,2025-11-22 06:21:44.962473,0 days 00:51:56.792423,0.5118750555523953,0.34880136910676796,-1.7628539936556666,0.43089604190569497,0.06152302930476705,0.038101353806067384,0.8460062279085994,0.051039879284712465,0.4961432823909165,0.5723555180181721,0.432834974270056,0.15291158650515588,0.710135143626516,0.20888772482959478,COMPLETE
381,0.7283539486203615,2025-11-22 06:21:45.259737,2025-11-22 07:13:50.674638,0 days 00:52:05.414901,1.8136041792009419,0.4573464116584999,-1.6482835567066862,0.313641665756865,0.46781072811397134,0.14647508467355178,1.286360929764041,0.03012871176068791,0.46956067262242457,0.562365115999842,0.46458554162470034,0.1903862110018265,0.7327031579160412,0.17785143892002656,COMPLETE
382,0.6569933396764985,2025-11-22 07:13:50.970758,2025-11-22 08:05:52.081409,0 days 00:52:01.110651,0.9178991889273532,0.3221593138335343,0.2894493129923186,0.5082477810034703,0.3579023310996318,-0.09677624682970726,1.801388870689533,0.06455327432831148,0.5115916630564221,0.654318082138139,0.4817504075178856,0.13224909735790075,0.584513307458695,0.24217858922413257,COMPLETE
383,0.7402473834443387,2025-11-22 08:05:52.356621,2025-11-22 08:57:48.042521,0 days 00:51:55.685900,1.0006339795353645,0.5414006581062036,-1.5490604039654545,0.2183045598975166,0.16156997687672364,0.09999646401155768,1.1803210723653539,0.04448836719273007,0.5204121584925525,0.6100974256069792,0.4478499570577106,0.07177086382103966,0.5560108112347527,0.07927974366972566,COMPLETE
384,0.7421503330161751,2025-11-22 08:57:48.266350,2025-11-22 09:49:39.510256,0 days 00:51:51.243906,0.8606997143873321,0.21390640362046173,-1.6885934245225647,0.16678835995408947,0.25728477199352234,0.25589937472972357,1.0252590185107056,0.026435823177743338,0.4587954300630368,0.9370511135526967,0.42705554156776615,0.16497239850382459,0.09448062175023525,0.11035383220162685,COMPLETE
385,0.7388201712654615,2025-11-22 09:49:39.719311,2025-11-22 10:41:27.814279,0 days 00:51:48.094968,0.6224836551862493,-0.16675564572740378,-0.8420418765659337,0.25841441423934436,0.5427562391403369,-0.025647275236173973,0.9345681596302904,0.06940302832484169,0.44142392807068365,0.9825838109188332,0.4778416217392204,0.11561736021994609,0.6866276089170812,0.13912819046359426,COMPLETE
386,0.5647002854424358,2025-11-22 10:41:28.006431,2025-11-22 11:33:21.090847,0 days 00:51:53.084416,1.1979052836992365,0.2624645095729189,-1.8458531886733784,0.10245096371158151,0.4080889575325609,0.16957627214810403,1.1226390183435666,0.3490579089708769,0.48331459412506034,0.9037952664170703,0.4013323745650086,0.2791319690057128,0.7675706786738364,0.19267565957899402,COMPLETE
387,0.7326355851569933,2025-11-22 11:33:21.319808,2025-11-22 12:25:21.006263,0 days 00:51:59.686455,0.7916392309391493,0.35991284639950666,0.06188962623697735,0.35653499965400465,0.03156265241209094,0.055210351654837536,1.0090099993316703,0.05263676472860296,0.5313605693607735,0.6805380858874431,0.49641186103840007,0.1345076211004106,0.6502555344858939,0.21529594124287266,COMPLETE
388,0.7331113225499524,2025-11-22 12:25:21.228202,2025-11-22 13:17:18.352818,0 days 00:51:57.124616,1.0409323375314394,0.0010448974329121674,0.16930300704672027,0.15686603354010548,0.32800986224272555,0.2804915061907839,0.8093477643505493,0.04019617713606025,0.5413944586092424,0.6233920981979924,0.4510323203474243,0.1793425509222071,0.5354445337402777,0.06332622221314121,COMPLETE
389,0.7350142721217888,2025-11-22 13:17:18.564146,2025-11-22 14:09:15.989782,0 days 00:51:57.425636,0.7571525804685385,0.08295244893318894,-1.6023835785352256,0.23373735772280485,0.6319296132107133,0.1735383893022441,1.0728921266612554,0.07666182556654536,0.5017381242978051,0.9531222166175519,0.4196749573423616,0.26862855803270247,0.6010206188767716,0.16997849086613287,COMPLETE
390,0.7388201712654615,2025-11-22 14:09:16.250926,2025-11-22 15:01:15.248592,0 days 00:51:58.997666,1.489809513103885,0.6071959999119588,0.09292682323132628,0.06029787402250881,0.15573485175066945,0.038514558972761764,1.201747890980323,0.025163457448115906,0.5536717036319184,0.8579745818498163,0.46558519858190967,0.09425897562170986,0.509392388099234,0.14844260907871176,COMPLETE
391,0.7059942911512845,2025-11-22 15:01:15.518085,2025-11-22 15:53:17.306720,0 days 00:52:01.788635,0.9469825349661013,0.16260142166332503,-1.778163159684613,0.13172128721577642,0.4524236526359551,0.1105224531192761,0.9010108501485236,0.05942843886892323,0.6155513683648611,0.6670225786221287,0.4418729648036683,0.055281003612116526,0.5709795301345485,0.7625433875024996,COMPLETE
392,0.735965746907707,2025-11-22 15:53:17.488090,2025-11-22 16:45:06.750505,0 days 00:51:49.262415,0.9083060331520642,0.4341987798514229,-1.4960293553021926,0.2845023969540767,0.23652952654914222,-0.015401651409711711,0.988720093258823,0.08796421649911311,0.651880003580715,0.6383674513663805,0.39678031538927966,0.1479768773849355,0.6242846378195673,0.12337844080754658,COMPLETE
393,0.7178877259752616,2025-11-22 16:45:07.005049,2025-11-22 17:36:56.821824,0 days 00:51:49.816775,1.1372331018251156,1.0974770344838274,-1.7106165603691383,-0.08484912507198097,0.35418157509749987,0.23250952961185656,1.1270261728778634,0.040834528991820815,0.5304131106269797,0.6572905789977067,0.510301768786629,0.24582985183195172,0.5436157140568101,0.09445362759484995,COMPLETE
394,0.719790675547098,2025-11-22 17:36:57.018968,2025-11-22 18:29:02.535522,0 days 00:52:05.516554,0.560067406342964,-0.3357234149257736,-1.4337695618143493,0.054564251840482754,0.09555009441477808,-0.10347674626174705,0.8363037626303642,0.01107602690774185,0.5932618008421391,0.4507450279175627,0.4198985411529427,0.20142762529154432,0.6665203192826293,0.19230005076683937,COMPLETE
395,0.3201712654614653,2025-11-22 18:29:02.797333,2025-11-22 19:20:59.954773,0 days 00:51:57.157440,1.2789189284233498,0.29531661172952467,-1.6238643606323033,0.20236612521299008,0.7577828370021034,-0.1849492106227878,1.0610099270566928,0.06858827323581228,0.5104065615263718,0.9259625697238085,0.4787633700123168,0.11596206387562036,0.5681619996280917,0.624747915305587,COMPLETE
396,0.7207421503330161,2025-11-22 19:21:00.187951,2025-11-22 20:12:51.030311,0 days 00:51:50.842360,0.11104645028772187,0.20031658871837765,-0.010459498971187711,1.4741310246631518,-0.016354630211271398,0.14754337424801445,1.311651088978616,0.045486944533712055,0.47594117350446025,0.5859918543003758,0.43490308581672193,0.15907151532698982,0.13411763174594965,0.16578450521227533,COMPLETE
397,0.6860133206470028,2025-11-22 20:12:51.308559,2025-11-22 21:04:51.161761,0 days 00:51:59.853202,0.4333389470601009,0.03141532479275588,-1.285980648550579,0.3362390455716492,0.4870444883439856,0.34321973154263297,0.9484170597229941,0.08072676172575517,0.5648170011551994,0.6445696393042546,0.4544209329040524,0.1329141646317909,0.6406860393914654,0.9993057904306787,COMPLETE
398,0.7392959086584205,2025-11-22 21:04:51.377316,2025-11-22 21:56:56.424253,0 days 00:52:05.046937,1.07096942284223,-0.10373312345927976,-1.5190401714991248,0.1191038893304624,0.30055763956846887,0.07166633689401805,1.207979740063929,0.010166866996156022,0.5423505241496464,0.48399819218201817,0.4107803422308254,0.08203674767271467,0.7121770289014031,0.14033210943704053,COMPLETE
399,0.7293054234062797,2025-11-22 21:56:56.650177,2025-11-22 22:48:47.327416,0 days 00:51:50.677239,0.995898506361099,0.09016296205472824,0.394786963388736,-0.9205635897683713,0.3958457222549321,0.22833201387291527,0.7088665757435333,0.05522063541244304,0.4455740394281262,0.8951978651945177,0.8879342714178335,0.1885712866395231,0.5167496283431278,0.17196490212779045,COMPLETE
400,0.7402473834443387,2025-11-24 08:43:45.610752,2025-11-24 09:36:04.506924,0 days 00:52:18.896172,0.685382752388654,0.3684246927550886,-1.3727501473161503,-0.007238248269967815,0.21807548911981975,-0.01852061080202283,0.8857864910405522,0.031601911072415306,0.5836130330528683,0.9958851253970339,0.49411349188721837,0.1057547400943971,0.43106829287752163,0.22106843118542097,COMPLETE
401,0.4928639391056137,2025-11-24 09:36:04.799036,2025-11-24 10:28:26.823304,0 days 00:52:22.024268,1.362659769672785,0.2729843221824394,-1.6817857257052555,0.2090566337843807,0.5391580451535514,0.15700516030637596,1.0019353911323086,0.09795907156766225,0.6072872950468723,0.968070053602176,0.38909523603084917,0.2074499879073567,0.5415129482200427,0.11245871427267178,COMPLETE
402,0.7235965746907707,2025-11-24 10:28:27.087202,2025-11-24 11:20:33.314406,0 days 00:52:06.227204,0.8290614005882543,0.5246979047023126,-0.3123331161598936,0.07279215633354397,0.14895944749252774,0.2787149242473267,1.1045099846138822,0.0627319243946079,0.5013669089110947,0.8771367903890295,0.4712224161836012,0.26774870446648635,0.9031052458347141,0.08337723405209181,COMPLETE
403,0.4490960989533777,2025-11-24 11:20:33.555049,2025-11-24 12:16:54.184825,0 days 00:56:20.629776,-1.4360441794704697,-0.042497745540493265,-1.5515376827445602,0.26832843446894944,0.3170708377324282,0.39214155902520326,0.9609837127391156,0.027085635958794874,0.5549905331824028,0.9388353650964264,0.5369446906270827,0.16119575470788722,0.5906724734949277,0.057780095726010394,COMPLETE
404,0.7007611798287345,2025-11-24 12:16:54.430821,2025-11-24 13:10:00.371083,0 days 00:53:05.940262,1.1987919028444338,0.16275263036817458,-1.2460761755439358,0.17035086231823188,-0.8622851609771589,0.0817295212912244,0.8203542769171239,0.04431086332320978,0.6242371716254126,0.5975673348959828,0.43405703046738964,0.2518774366617444,0.4972037665630317,0.5056684607844023,COMPLETE
405,0.7216936251189343,2025-11-24 13:10:00.638695,2025-11-24 14:01:45.824151,0 days 00:51:45.185456,0.9028882243856147,0.4394608608545401,-1.4537257872971596,0.3817973735592875,0.43901247453926256,0.20636514911627604,1.0544286649220875,0.07385192485292712,0.5252974008324263,0.9107010550580485,0.5064268139976922,0.12261662809929637,0.3074673067437613,0.2016690176029238,COMPLETE
406,0.47288296860133205,2025-11-24 14:01:46.037558,2025-11-24 14:53:42.256347,0 days 00:51:56.218789,1.10751864952561,0.32697224406288605,-1.7646429990515717,-0.15774997890413994,-1.2836555647499541,0.0011573496037174391,0.05598304322208514,0.10231962716090176,0.5724880147070379,0.052294036181849024,0.40612973830243276,0.025214329464046698,0.4753582432263675,0.14802573962232723,COMPLETE
407,0.7278782112274025,2025-11-24 14:53:42.472072,2025-11-24 15:45:30.405895,0 days 00:51:47.933823,0.7373992396259397,0.25561251493407794,-1.6215263806422349,-0.05340766392131753,0.23822446805902464,0.12612979379447847,-0.08283880456021517,0.046448905013121086,0.5956153053875304,0.8392032858982469,0.45813501233412307,0.14051999794312198,0.6798805993374601,0.18047917273829503,COMPLETE
408,0.7378686964795433,2025-11-24 15:45:30.657046,2025-11-24 16:37:16.923947,0 days 00:51:46.266901,1.0025458355624663,1.9798811423460496,-1.318658636277764,0.10844570261575825,0.3725604693096988,-0.0718385884768194,1.259637722291033,0.029103846002449155,0.5463308153177812,0.9300985605133911,0.38103877054763935,0.09717515329879586,0.5293988379308234,0.12691828570716304,COMPLETE
409,0.7293054234062797,2025-11-24 16:37:17.133712,2025-11-24 17:29:09.692465,0 days 00:51:52.558753,0.5507165815468832,0.07087070678392503,-0.17120621226862304,0.0073099626786402375,0.08993276078607657,0.3207247030894851,1.1470418201498018,0.08449155220281018,0.57186338040259,0.9579133743421071,0.5603812651790535,0.17764139402717397,0.5589845935890053,0.15750275007799913,COMPLETE
410,0.7093244529019981,2025-11-24 17:29:09.939844,2025-11-24 18:21:02.820545,0 days 00:51:52.880701,0.853660217920106,0.20712053880662248,-0.015362060998449723,0.2736554136733115,-0.2305436868894862,0.05639104823124769,1.3906554371735158,0.060274859422179396,0.49425474543467546,0.9062007363970006,0.42985417260043873,0.23525207161190098,0.3576373700373513,0.24173315115303923,COMPLETE
411,0.7373929590865842,2025-11-24 18:21:03.087990,2025-11-24 19:13:02.261824,0 days 00:51:59.173834,1.5681210424597618,0.47895689805519803,-1.8359867833582626,0.13543745939742274,0.6791149870457744,0.2100490363953225,0.9136766941630141,0.010534277462418473,0.6673867341798952,0.5559498430779467,0.49016649295399733,0.06767255361975733,0.4915930286560653,0.01010049333149228,COMPLETE
412,0.505708848715509,2025-11-24 19:13:02.502283,2025-11-24 20:05:03.724444,0 days 00:52:01.222161,0.9538182575648874,0.12977086069531601,0.2724101754467927,0.20160721462476752,0.5733297254128962,0.12319159112490684,-1.0897961537667422,0.12131212151204915,0.6349877321904785,0.706495178148975,0.4440861395530206,0.1524657886944657,0.6119700496507559,0.09805783565003126,COMPLETE
413,0.7093244529019981,2025-11-24 20:05:04.034524,2025-11-24 20:56:47.771453,0 days 00:51:43.736929,1.0591150624621117,0.38018989347201826,-1.521179392497879,1.7964232908781075,-0.74848989229295,0.02675249468036278,0.7828000298335888,0.047282195983486,0.42448560184273787,0.97695809283328,0.4739293112860005,0.217127665823403,0.7542264066994682,0.1839566729413402,COMPLETE
414,0.5033301617507137,2025-11-24 20:56:48.028789,2025-11-24 21:48:32.995888,0 days 00:51:44.967099,1.219742736658245,0.761951265484055,-1.4078894981014305,0.028898345724065633,0.2625092946741134,0.27528824478204067,0.5742963426231855,0.07424407915884557,0.5118297147101515,0.8852690065848798,0.41410257365480635,0.11627797549674465,0.5083039959045391,0.13509227205625393,COMPLETE
415,0.7259752616555661,2025-11-24 21:48:33.287101,2025-11-24 22:40:26.390472,0 days 00:51:53.103371,1.14582270316666,0.9837139817856636,-1.7198137236644273,0.32220797313771193,-0.011856941086343373,0.16032787753845118,-0.5655829379824966,0.027774977704177188,0.5296306159439051,0.9452484902899887,0.5203488705956634,0.19118195785588393,0.5446052694176496,0.20284435870498754,COMPLETE
416,0.7235965746907707,2025-11-24 22:40:26.691842,2025-11-24 23:32:22.330582,0 days 00:51:55.638740,0.46467400541507525,-0.2183088531007247,-1.1213108165857864,0.07361520457219498,0.17635113033241256,0.45370819834902537,1.0418358831763488,0.06034952907324354,0.47127975092188434,0.9261735328225372,0.392061695609091,0.09173981456055184,0.6374464715583825,0.07529906530916809,COMPLETE
417,0.7026641294005709,2025-11-24 23:32:22.587755,2025-11-25 00:24:09.380750,0 days 00:51:46.792995,0.6411240152069237,0.6203395656316583,-1.612626840870542,0.4174626500563479,0.3767178087734369,-0.15778755278999182,0.9718298102745696,0.09246005158940925,0.5850513443702835,0.8568505263229562,0.45109680163283866,0.1308783309178821,0.698708418942076,0.15821768476228365,COMPLETE
418,0.7112274024738344,2025-11-25 00:24:09.618057,2025-11-25 01:16:03.945887,0 days 00:51:54.327830,0.9210108140779658,-0.06794757553897614,-1.4931148792408082,-0.08765760863011485,0.48456704299455294,-0.035664169787541264,0.8911518190959568,0.04232378788181182,0.5522366939677941,0.9104131005569679,0.42535457216030836,0.24859381103689188,0.5699607650933741,0.10801997312888499,COMPLETE
419,0.7340627973358707,2025-11-25 01:16:04.173207,2025-11-25 02:07:46.205751,0 days 00:51:42.032544,0.7229141009133349,0.27955938932600916,-1.3605976764267695,0.17497570921140643,0.28826772696921177,0.0915292880989952,1.1414216147874425,0.02623207784049048,0.5710036603509683,0.9613213657277785,0.49696458876544647,0.32772096718530097,0.10721944921455259,0.22023171073257014,COMPLETE
420,0.7293054234062797,2025-11-25 02:07:46.411833,2025-11-25 02:59:30.640723,0 days 00:51:44.228890,1.0756035691978687,0.11353433664886467,-1.2428346035836473,0.23251310906298672,0.8969393185296207,0.2004752907564361,1.2364785456341751,0.07099065888544201,0.604596530444673,0.888268344263872,0.5392907162504568,0.1697719598627347,0.5246172897670774,0.040781608485305224,COMPLETE
421,0.3782112274024738,2025-11-25 02:59:30.880278,2025-11-25 03:51:17.105757,0 days 00:51:46.225479,0.8174918390095538,0.9018382393539186,-1.5658507647383384,0.5625614517281567,-0.13267647494557863,0.350950780009711,0.9896895955108037,0.1110115202697787,0.538435267886866,0.9995116811578859,0.465019797901368,0.2788018292418179,0.654704718588643,0.17615049511918998,COMPLETE
422,0.7411988582302569,2025-11-25 03:51:17.362183,2025-11-25 04:43:11.176209,0 days 00:51:53.814026,1.2943392973179881,0.20035453849123777,-1.6680814486397528,0.11628292114273268,0.4307310543545831,0.05313803535653062,1.077173713540371,0.05107649146330911,0.4532009301367403,0.3894754060659525,0.4113294530942614,0.21510961129828732,0.7990498491082572,0.13586337580424093,COMPLETE
423,0.7093244529019981,2025-11-25 04:43:11.388449,2025-11-25 05:35:07.982779,0 days 00:51:56.594330,0.37761558787454774,-0.003692487808658551,-1.4293599567925677,0.001689124515119142,0.1872613850772194,0.25093886362554857,0.8537080710174151,0.088285804267191,0.5957098365719167,0.5293938386950156,0.37727419599443845,0.1544896189329313,0.46546890307876354,0.41182312698483925,COMPLETE
424,0.7407231208372979,2025-11-25 05:35:08.270533,2025-11-25 06:26:53.086847,0 days 00:51:44.816314,-0.041846312640421955,0.32433589902405063,-1.8099376246596817,0.28640506662422904,0.0349422859886698,-0.0592124972232084,0.7166676873795775,0.0385115868829618,0.5597199824272326,0.9456162060835827,0.3425234087213198,0.11177018849161441,0.5038343269400014,0.15618495299362775,COMPLETE
