n_features,lambda,accuracy,f1,precision,recall,train_accuracy
2949,6.085920087732487e-05,0.665080875356803,0.661233268018708,0.6781033976001241,0.6621523095581281,0.9508801141769743
3847,59929.52389866505,0.7164605137963844,0.7146776307421593,0.7556493192035232,0.7126046053307312,0.7570171265461465
2590,179.56922793996895,0.7183634633682208,0.7138587058374368,0.7274106163287117,0.7160774124948044,0.9357754519505234
4198,10.595524460063448,0.6137012369172217,0.6061198788295945,0.6213424597315964,0.6106411805466638,0.9731208372978116
2331,5937.648983125806,0.7783063748810657,0.7753267195195972,0.7998879162741663,0.7740845380728316,0.8650095147478591
1894,4820.662330370086,0.7730732635585157,0.7700185626466197,0.7950500492021988,0.7685427538698851,0.8646527117031398
1511,33201.206111684296,0.7378686964795433,0.7362242177337981,0.7737774954718919,0.7340734872037874,0.7660561370123692
1332,258669.5716034646,0.5851569933396765,0.5806363404466088,0.6808224135675285,0.583279383554967,0.5872978116079924
4996,1103.2610695430642,0.7621313035204567,0.7580051446922921,0.7767450312223536,0.7597627623438126,0.9481446241674596
4646,12129.662792062407,0.7797335870599429,0.7762508134978677,0.8028504919981291,0.775155598467202,0.8606089438629876
4601,19349.759761169138,0.7607040913415795,0.7580087536436758,0.7873044234444968,0.7566561657284232,0.8358705994291151
3875,0.0054819058531922335,0.6075166508087536,0.6006036424820274,0.6159907413584762,0.6034914032537265,0.9703853472882968
4755,470.67396774990306,0.7288296860133207,0.7247093715892574,0.7413087660777962,0.727127952420113,0.9612274024738344
4342,10714.507503691968,0.7783063748810657,0.7749782076761382,0.8022189014190408,0.7739759087860416,0.8639391056137012
1849,1685.186707852656,0.774976213130352,0.7713880666892909,0.7897131297998464,0.77156832746671,0.8920076117982874
2356,3981.617978149731,0.7840152235965747,0.7808085203414051,0.8030658220826776,0.7803056781581634,0.8783301617507137
2844,47977.05221360015,0.730732635585157,0.7284196607298656,0.7675370412800244,0.7262724311132438,0.7629638439581351
2258,575216.6864817187,0.5142721217887726,0.4975332737040713,0.628369328577587,0.5136489793383564,0.5248572787821123
2679,104.28705164952116,0.7026641294005709,0.6982691972020005,0.7126235634361129,0.7001271570130021,0.9400570884871551
2492,10112.298980329517,0.7783063748810657,0.7742667675013097,0.801950057475166,0.773431893317197,0.8470504281636536
3283,624.2775041122362,0.7526165556612749,0.7490640613001331,0.7675917043059177,0.7505060265328986,0.9391056137012369
678,138066.55476967263,0.6108468125594672,0.6098305916313216,0.6977636514453687,0.608499776020152,0.6132254995242626
3653,2529.8097667065645,0.7816365366317792,0.778243078683774,0.7983047444986006,0.7788958144220126,0.9127021883920076
3680,2.2082595176324697,0.6184586108468125,0.6121250073645881,0.6293266205604328,0.61520526827941,0.9669362511893435
4133,2788.5595573617393,0.7773549000951475,0.7732263365411769,0.7957219986467099,0.7743601369714889,0.9151998097050428
3380,21005.793989927184,0.7602283539486203,0.7575208896041852,0.7877596547724826,0.7558379772026048,0.8221931493815414
4340,1071.645645106052,0.7621313035204567,0.7582568132205427,0.7777152703958335,0.7601201037783777,0.9420789724072313
4547,9252.793883589886,0.7811607992388202,0.7776816716602957,0.8040584154623858,0.7768359539341889,0.873453853472883
4468,364.07829448819484,0.7169362511893435,0.7119179254294373,0.7301965560836854,0.7149810950738851,0.9609895337773549
3097,2132.071505482999,0.7873453853472883,0.7837187297315913,0.8022030916428134,0.7842525709321132,0.9124643196955281
2964,2403.9688856164785,0.7840152235965747,0.7813161402221838,0.8000573792409676,0.781245100188654,0.9060418648905804
